DocNum,Year,Scale,Condition,MiningType,StateCounties,Final,Certified,Status,ModifiedDate,MineId,Latitude,Longitude,LocationAssurance,MineNames,Msha,Companies,Commodities,GeolocatedPointDescription,AvailableGeologicInfo,Remarks,Seams,SceneCount
401731,1943.0,0.0,,SURFACE ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138142,43.882507,-103.423066,,HUGO PEGMATITE,,CONS FELDSPAR CORP,FELDSPAR,,,SURFACE FEATURES & CONTOURS-GEOL-OUTLINE OF U G WORKS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401738,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138159,43.750285,-103.519455,,EARL PEGMATITE,,LANGFORD & MCKENNA,FELDSPAR,,,"SHAFTS,EXCAV,DUMPS,CONTOURS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401738,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138160,43.750285,-103.519455,,EARL PEGMATITE,,S D SCH MINES,FELDSPAR,,,"SHAFTS,EXCAV,DUMPS,CONTOURS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401752,1945.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/02/2019 12:55:09,138200,43.755563,-103.565288,,CUSTER MOUNTAIN PEGMATITE SNOOKUM,,S D SCH MINE,FELDSPAR,,,SOME CLAIMS & ROADS & DUMPS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401752,1945.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/02/2019 12:55:09,138199,43.755563,-103.565288,,CUSTER MOUNTAIN PEGMATITE SNOOKUM,,BEACH GEORGE ESTATE,FELDSPAR,,,SOME CLAIMS & ROADS & DUMPS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401755,1942.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/02/2019 12:55:09,138205,43.882507,-103.423066,,HUGO,,GENERAL ELECTRIC CO & CONS FELDSPAR,FELDSPAR,,,PLAN & 12 SECTIONS & COMPOSITE & TONS PER BLOCK--ALSO IN SEC 17 SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401755,1942.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/02/2019 12:55:09,138206,43.882507,-103.423066,,HUGO,,UNKNOWN,FELDSPAR,,,PLAN & 12 SECTIONS & COMPOSITE & TONS PER BLOCK--ALSO IN SEC 17 SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401766,1943.0,0.0,,LOCATION ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138228,43.868896,-103.388899,,EUREKA PEGMATITE PROSPECT,,MADILL GEO & GRAHAM WILLIAM,FELDSPAR,,,GEOL & CONTOURS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401766,1943.0,0.0,,LOCATION ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138229,43.868896,-103.388899,,EUREKA PEGMATITE PROSPECT,,S D,FELDSPAR,,,GEOL & CONTOURS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401771,1943.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138238,43.882507,-103.423066,,HUGO TUNNEL,,CONS FELDSPAR CORP,FELDSPAR,,,UG WORKS & UG RR TRACKS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401771,1943.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138239,43.882507,-103.423066,,HUGO TUNNEL,,S D SCH MINES,FELDSPAR,,,UG WORKS & UG RR TRACKS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401777,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138250,43.74584,-103.512233,,ELK HORN TINSLEY,,ROSEBERRY CARL & STAUDY T & E A,FELDSPAR,,,GEOL MAP & SECTIONS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,1
401777,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138251,43.745007,-103.512233,,HOT SHOT PEGMATITE,,UNKNOWN,FELDSPAR,,,GEOL MAP & SECTIONS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,1
401778,1942.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138252,43.750007,-103.718344,,TIN MOUNTAIN,,MAYWOOD CHEM WKS & GEN ELEC CO,FELDSPAR,,,"COMPOSITE,V SEC,DUMPS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401778,1942.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138253,43.750007,-103.718344,,TIN MOUNTAIN,,S,FELDSPAR,,,"COMPOSITE,V SEC,DUMPS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401793,0.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,06/17/2024 13:06:15,138306,43.856674,-103.634177,,HUNTER LOUISE,,UNKNOWN,FELDSPAR,,,"FIG 2 HAS GEOL,CONTOURS,DUMPS,UG SKETCH SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,6
401793,0.0,0.0,,UNDERGROUND ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,06/17/2024 13:06:15,138307,43.856674,-103.634177,,HUNTER LOUISE,,S D SCH MINESMAP OWNER,FELDSPAR,,,"FIG 2 HAS GEOL,CONTOURS,DUMPS,UG SKETCH SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,6
401799,0.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/17/2024 13:03:35,138318,43.750007,-103.718344,,TIN MOUNTAIN,,MAYWOOD CHEM WKS,FELDSPAR,,,VICTORY UG&OP MINE & DUMPS INCLUDED SEE DOC 401866 & 401768 SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,6
401799,0.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/17/2024 13:03:35,138319,43.782785,-103.569177,,VICTORY MICA HEDMAN,,S D SCH MINESM,FELDSPAR,,,VICTORY UG&OP MINE & DUMPS INCLUDED SEE DOC 401866 & 401768 SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,6
401801,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:50:26,138322,43.706118,-103.572788,,DIKE #2 LODE,,BURNSIDE COLLINGWOOD OBRIEN,FELDSPAR,,,"DUMPS,CUTS,SOME GEOL--MAY BE IN N1/2 SEC 19 INSTEAD SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,4
401801,1943.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:50:26,138323,43.706118,-103.572788,,DIKE #2 LODE,,S D,FELDSPAR,,,"DUMPS,CUTS,SOME GEOL--MAY BE IN N1/2 SEC 19 INSTEAD SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,4
401802,0.0,0.0,,LOCATION ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:50:10,138325,43.755563,-103.565288,,CUSTER MOUNTAIN DEPOSIT SNOOKUM,,S D SCH MINE,FELDSPAR,,,"DUMPS,CUTS,SOME GEOL,CLAIMS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401802,0.0,0.0,,LOCATION ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:50:10,138324,43.755563,-103.565288,,CUSTER MOUNTAIN DEPOSIT SNOOKUM,,BEACH GEORGE ESTATE,FELDSPAR,,,"DUMPS,CUTS,SOME GEOL,CLAIMS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401812,0.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:47:55,138346,43.633896,-103.555844,,BERYL MICA LODE DAK FELDSP,,S D SCH MINES,FELDSPAR,,,"PLAN,VERT SEC,DUMPS,GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401812,0.0,0.0,,UNDERGROUND ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,06/10/2024 15:47:55,138345,43.633896,-103.555844,,BERYL MICA LODE DAK FELDSP,,DAKOTA FELDSPAR CO,FELDSPAR,,,"PLAN,VERT SEC,DUMPS,GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
401819,1942.0,0.0,,LOCATION ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138360,43.750285,-103.519455,,EARL LODE,,UNKNOWN,FELDSPAR,,,SKETCH OF PITS & DUMPS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401819,1942.0,0.0,,LOCATION ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138359,43.750285,-103.519455,,EARL LODE,,LANDIS LANGFORD & DELBERT MCKENNA,FELDSPAR,,,SKETCH OF PITS & DUMPS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401825,1942.0,0.0,,CLAIM ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138371,43.724451,-103.613344,,PINE TOP,,CONS FELDSPAR CORP,FELDSPAR,,,SKETCH OF PITS & DUMPS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401825,1942.0,0.0,,CLAIM ONLY,"SD, CUSTER",NO,NO,LEGACY DATA,07/03/2019 09:31:34,138372,43.724451,-103.613344,,PINE TOP,,S D SCH MINES,FELDSPAR,,,SKETCH OF PITS & DUMPS & GEOL SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA,SD | UNKNOWN 999,2
401858,1943.0,0.0,,LOCATION ONLY,"SD, PENNINGTON",NO,NO,LEGACY DATA,07/03/2019 12:46:04,138464,43.882507,-103.423066,,HUGO PEGMATITE,,CONS FELDSPAR CORP,FELDSPAR,,,"TOPO,GEOL,DUMPS,IMPROVEMENTS SOURCE CODE WAS ENTERED AS SOUTH DA LEGACY GEO POINT DESC: NA",SD | UNKNOWN 999,2
