DocNum,Year,Scale,Condition,MiningType,StateCounties,Final,Certified,Status,ModifiedDate,MineId,Latitude,Longitude,LocationAssurance,MineNames,Msha,Companies,Commodities,GeolocatedPointDescription,AvailableGeologicInfo,Remarks,Seams,SceneCount
334594,1966.0,100.0,,COMBINED SURFACE & UNDERGROUND,"WV, PRESTON",NO,NO,LEGACY DATA,06/24/2015 00:00:00,58427,39.452409,-79.542803,MEDIUM CONFIDENCE,PRESTON LIMESTONE #4,,PRESTON LIMESTONE CO,LIMESTONE,,,PORTLAND DIST LEGACY GEO POINT DESC: NA,,1
340331,1962.0,50.0,FAIR,COMBINED SURFACE & UNDERGROUND,"WV, HARDY",NO,NO,LEGACY DATA,05/20/2020 16:52:16,66428,39.08092,-78.67719,LOW CONFIDENCE,BAKER LIME PLANT,00-00000,BAKER LIME PLANT,LIMESTONE,CENTER POINT OF LARGE AREA,"COMMODITY OUTCROP,PROPOSED WORKINGS",ON ROUTE 55 & 259 BETWEEN WARDENSVILLE & RIO ROAD LEGACY. APPROXIMATE POSITION OF MINE PORTAL DIFFICULT TO DETERMINE. CENTER PINE RIDGE USED FOR CENTER POINT OF LARGE AREA.,WV | UNKNOWN 999,1
344779,1955.0,0.0,,SURFACE ONLY,"NY, ORLEANS",NO,NO,LEGACY DATA,09/13/2022 10:44:21,72000,43.231953,-78.081392,,MCNALL QUARRY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,NY | UNKNOWN 999,1
344793,1943.0,0.0,,SURFACE ONLY,"NY, ST. LAWRENCE",NO,NO,LEGACY DATA,09/13/2022 10:44:21,72014,44.37112,-75.483336,,SULLIVAN JOHN J PROPERTY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,NY | UNKNOWN 999,1
345156,1965.0,0.0,,SURFACE ONLY,"AL, COLBERT",NO,NO,LEGACY DATA,09/13/2022 10:44:21,72509,34.735284,-88.065005,,QUARRY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,AL | UNKNOWN 999,1
346696,1976.0,0.0,,SURFACE ONLY,"TN, ROBERTSON",NO,NO,LEGACY DATA,09/13/2022 10:45:12,74103,36.412229,-86.776949,,DUMP QUARRY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,TN | UNKNOWN 999,1
346721,1976.0,0.0,,SURFACE ONLY,"TN, SMITH",NO,NO,LEGACY DATA,09/13/2022 10:45:12,74128,36.178896,-86.071394,,LIMESTONE QUARRY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,TN | UNKNOWN 999,1
346724,1976.0,0.0,,SURFACE ONLY,"TN, WARREN",NO,NO,LEGACY DATA,09/13/2022 10:45:12,74131,35.711118,-85.69556,,LIMESTONE QUARRY,,UNKNOWN,LIMESTONE,,,PRIVATE DOMAIN LEGACY GEO POINT DESC: NA,TN | UNKNOWN 999,1
349393,1977.0,0.0,,COMBINED SURFACE & UNDERGROUND,"VA, GILES",NO,NO,LEGACY DATA,06/21/2017 17:32:07,77064,37.363063,-80.672503,,KIMBALLTON,,VIRGINIA LIME CO,LIMESTONE,,,FORMERLY STANDARD LIME & CEMENT CO:REFER TO DOC NUMBER 300475 LEGACY GEO POINT DESC: NA,VA | UNKNOWN 999,2
349957,,0.0,,UNDERGROUND ONLY,"WV, RANDOLPH",NO,NO,LEGACY DATA,06/21/2017 17:41:15,77872,38.935841,-79.915559,,ELKINS LIMESTONE AGGREGATES,,ELKINS LIMESTONE CO INC,LIMESTONE,,,EMERGENCY PLAN MAP LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
350383,1978.0,0.0,,SURFACE ONLY,"WI, MANITOWOC",NO,NO,LEGACY DATA,06/21/2017 17:48:10,78406,44.071675,-87.892784,,VALDERS LIME & STONE PROPERTY,,VALDERS LIME & STONE CO,LIMESTONE,,,SEC 32-T18N R21E TOWN OF CATO:VILLAGE OF VALDERS LEGACY GEO POINT DESC: NA,WI | UNKNOWN 999,1
351704,1979.0,0.0,,SURFACE ONLY,"OH, OTTAWA",NO,NO,LEGACY DATA,06/21/2017 18:09:29,80042,41.574175,-83.368893,,WHITE ROCK MINING AREA,,KRAEMER EDWARD & SONS INC,LIMESTONE,,,PERMIT NO 296:SECS 9 & 16 T7N-R13E LEGACY GEO POINT DESC: NA,OH | UNKNOWN 999,1
354394,1947.0,0.0,,UNDERGROUND ONLY,"WI, LAFAYETTE",NO,NO,LEGACY DATA,06/21/2017 18:53:19,83330,42.66049936,-90.13172201,LOW CONFIDENCE,MONROE,,LITTLE BENNY MINING CO,LIMESTONE,CENTER POINT OF LARGE AREA,,SEC 25-T1N R1E:NEW DIGGINGS TWP LEGACY GEO POINT DESC: NA MINE WAS MISSING COORDINATES: USED COUNTY CENTER,WI | UNKNOWN 999,1
354450,1924.0,0.0,,UNDERGROUND ONLY,"WI, LAFAYETTE",NO,NO,LEGACY DATA,06/21/2017 18:54:13,83392,42.66049936,-90.13172201,LOW CONFIDENCE,HOSKINS,,UNKNOWN,LIMESTONE,CENTER POINT OF LARGE AREA,,MAP SHOWS NORTH END SECTION OF MINE:SEC 13-T1N R1E-NEW DIGGINGS TWP LEGACY GEO POINT DESC: NA MINE WAS MISSING COORDINATES: USED COUNTY CENTER,WI | UNKNOWN 999,2
359059,1928.0,0.0,,SURFACE ONLY,"NY, ESSEX",NO,NO,LEGACY DATA,06/21/2017 20:08:28,88850,44.069453,-73.476668,,CHENEY LIMESTONE PROSPECT,,REPUBLIC STEEL CORP,LIMESTONE,,,ADIRONDACK DIST. SOURCE CODE WAS ENTERED AS REPUBLIC LEGACY GEO POINT DESC: NA,NY | UNKNOWN 999,1
359598,1923.0,0.0,,,"KY, CALDWELL",NO,NO,LEGACY DATA,06/21/2017 20:17:07,89673,37.196674,-88.053617,,GEOLOGIC MAP,,ALUMINUM ORE CO,LIMESTONE,,,"MAP OF CRITTENDEN, LIVINGSTON, CALDWELL & PART OF LYON COUNTY:CENTRAL LEGACY GEO POINT DESC: NA",KY | UNKNOWN 999,1
364452,1961.0,0.0,,UNDERGROUND ONLY,"WV, KANAWHA",YES,NO,LEGACY DATA,01/14/2013 00:00:00,95026,38.36223,-81.641115,,STANDARD LIME & STONE,,STANDARD LIME & STONE,LIMESTONE,,,FINAL MAP-ESTIMATED AT CHARLESTON LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
364459,1967.0,0.0,,COMBINED SURFACE & UNDERGROUND,"WV, HARDY",NO,NO,LEGACY DATA,06/21/2017 21:36:48,95033,39.07973,-78.711114,,BAKER LIMESTONE,,BAKER LIME PLANT,LIMESTONE,,,,WV | UNKNOWN 999,1
364872,1928.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG",NO,NO,LEGACY DATA,06/21/2017 21:43:30,95536,40.98723,-79.644725,,PITTSBURGH LIMESTONE #2,,PITTSBURGH LIMESTONE CO,LIMESTONE,,,,PA | UNKNOWN 999,1
364873,1932.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG",NO,NO,LEGACY DATA,06/21/2017 21:43:31,95537,40.98723,-79.644725,,KAYLOR,,PITTSBURGH LIMESTONE CO,LIMESTONE,,,BRADYS BEND TOWNSHIP LEGACY GEO POINT DESC: NA,PA | UNKNOWN 999,1
365651,1979.0,100.0,,UNDERGROUND ONLY,"WV, RANDOLPH",YES,YES,LEGACY DATA,04/02/2020 16:45:04,96510,38.93436,-79.9114,HIGH CONFIDENCE,AGGREGATES,00-00000,"ELKINS LIMESTONE CO INC, AUGUSTA CO",LIMESTONE,MINE PORTAL,MINE WATER,"AKA AUGUSTA CO. KEYWORDS: ELKINS WV, TYGART VALLEY RIVER. APPROX. PORTAL LOCATION AS CORRELATED TO 1964 AERIAL PHOTOGRAPHY & TOPOGRAPHY",,1
368310,1967.0,200.0,,SURFACE ONLY,"WV, JEFFERSON",NO,NO,LEGACY DATA,06/17/2022 11:49:44,99598,39.31028,-77.7725,HIGH CONFIDENCE,LIMESTONE QUARRY Q 82,00-00000,"STANDARD LIME & REFRACTORIES CO, STANDARD LIME & CEMENT CO, MARTIN MARIETTA CORP",LIMESTONE,,ASSAYS,LOCATION FROM INSET MAP,,1
368311,1966.0,200.0,,SURFACE ONLY,"WV, JEFFERSON",NO,NO,LEGACY DATA,06/17/2022 11:51:06,99599,39.31028,-77.7725,HIGH CONFIDENCE,LIMESTONE QUARRY Q 82,00-00000,"STANDARD LIME & REFRACTORIES CO, MARTIN MARIETTA CORP",LIMESTONE,,ASSAYS,LOCATION FROM INSET MAP,,1
369268,1966.0,0.0,,SURFACE ONLY,"WV, BERKELEY",NO,NO,LEGACY DATA,07/08/2009 00:00:00,100767,39.46301,-83.90933,,LIMESTONE QUARRY,,JONES & LAUGHLIN STEEL CORP,LIMESTONE,,,ON ROUTE 48-PERMIT NUMBER Q-32-OFF OPEQUON CREEK LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,2
369440,1965.0,0.0,,SURFACE ONLY,"WV, JEFFERSON",NO,YES,LEGACY DATA,07/08/2009 00:00:00,100941,39.30356,-83.7949,,MILLVAILLE QUARRY,,JONES & LAUGHLIN STEEL CORP,LIMESTONE,,,BLAIR LIMESTONE DIVISION-PERMIT NO Q-33-ESTATE OF JAMES M OBRIEN LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
369441,1964.0,0.0,,SURFACE ONLY,"WV, JEFFERSON",NO,YES,LEGACY DATA,07/08/2009 00:00:00,100942,39.303565,-83.794899,,MILLVILLE QUARRY,,JONES & LAUGHLIN STEEL CORP,LIMESTONE,,,REFER TO DOC NO 369440 LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
369499,1966.0,0.0,,SURFACE ONLY,"WV, GREENBRIER",NO,NO,LEGACY DATA,06/21/2017 23:05:24,101002,37.853619,-80.470281,,CENTRAL LIMESTONE QUARRY,,CENTRAL ASPHALT PAVING CO,LIMESTONE,,,LEWISBURG DISTRICT-PERMIT NO Q-67-NEAR RICHLANDS LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
369789,1967.0,0.0,,SURFACE ONLY,"WV, GREENBRIER",NO,NO,LEGACY DATA,06/21/2017 23:10:09,101305,37.74223,-80.556114,,ACME LIMESTONE,,ACME LIMESTONE CO,LIMESTONE,,,MAP FOR SURFACE QUARRY LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
369792,1964.0,0.0,,SURFACE ONLY,"WV, BERKELEY",NO,YES,LEGACY DATA,07/08/2009 00:00:00,101308,39.46581,-77.90903,,BLAIR LIMESTONE DIVISION,,JONES & LAUGHLIN STEEL CORP,LIMESTONE,,,"ANNIVERSARY MAP-PERMIT Q 32
QUARRY LEGACY GEO POINT DESC: NA",WV | UNKNOWN 999,2
369793,1966.0,0.0,,SURFACE ONLY,"WV, BERKELEY",NO,NO,LEGACY DATA,06/21/2017 23:10:13,101309,39.430008,-83.974171,,CAPITOL CEMENT,,CAPITOL CEMENT CO,LIMESTONE,,,PERMIT NO Q-79 LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
370084,1967.0,0.0,,SURFACE ONLY,"WV, PENDLETON",NO,NO,LEGACY DATA,06/21/2017 23:14:59,101603,38.771952,-79.385003,,GREER STEEL CO QUARRY,,GREER STEEL CO,LIMESTONE,,,UNION DIST-PERMIT NO Q-13-LOCATION 1 & 2 LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
370085,1966.0,0.0,,SURFACE ONLY,"WV, PENDLETON",NO,NO,LEGACY DATA,06/21/2017 23:15:00,101604,38.771952,-79.385003,,GREER STEEL CO QUARRY,,GREER STEEL CO,LIMESTONE,,,UNION DIST LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
370086,1965.0,0.0,,SURFACE ONLY,"WV, PENDLETON",NO,NO,LEGACY DATA,06/21/2017 23:15:01,101605,38.773063,-79.390836,,GERMANY VALLEY LIMESTONE QUARRY,,GERMANY VALLEY LIMESTONE CO,LIMESTONE,,,UNION DISTRICT LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
370138,1965.0,0.0,,SURFACE ONLY,"WV, GREENBRIER",NO,NO,LEGACY DATA,06/21/2017 23:15:51,101659,37.743063,-80.556114,,ACME LIMESTONE STRIP,,ACME LIMESTONE CO,LIMESTONE,,,PERMIT NO 23-GREENBRIER LIMESTONE LEGACY GEO POINT DESC: NA,WV | UNKNOWN 999,1
370640,1966.0,200.0,,SURFACE ONLY,"WV, BERKELEY",NO,NO,LEGACY DATA,04/08/2020 16:40:39,102216,39.42993,-77.9487,HIGH CONFIDENCE,CAPITOL QUARRY,00-00000,"CAPITOL CEMENT CO, MARTIN MARIETTA CORP",LIMESTONE,NORTHERN EXTENT OF MINE,CLAIMS OR SURFACE/MINERAL OWNERS,"AKA MARTIN MARIETTA CORP. KEYWORDS: ARDEN DISTRICT, WV RT 9, OPEQUON CREEK, MARTINSBURG SHALE FORMATION. NEARBY SURFACE OR MINERAL OWNERS: HAYS, MCKEE, M GRUND. COMMODITY FROM 1971 MESA INSPECTION REPORT ON LISTED IN USGS MRDS DATABASE, ID # W023344. APPROX. NORTHMOST EXTENT OF PROPOSED SURFACE MINING AS CORRELATED TO TOPOGRAPHY, ROADS & SURFACE MINING ON TOPOGRAPHIC MAPS. PERMIT NO Q-79",,1
374321,,0.0,,SURFACE ONLY,"PA, CENTRE",NO,NO,LEGACY DATA,06/22/2017 00:24:27,106576,40.792786,-77.868336,,LIMESTONE & DOLOMITE DISTRIBUT,,UNKNOWN,LIMESTONE,,,CENTRAL LOCATION GIVEN LEGACY GEO POINT DESC: NA,PA | UNKNOWN 999,1
374483,1984.0,0.0,,UNDERGROUND ONLY,"WV, MONONGALIA",NO,NO,LEGACY DATA,06/22/2017 00:27:36,106787,39.573063,-79.847503,,GREER LIMESTONE,,GREER LIMESTONE CO,LIMESTONE,,,,WV | UNKNOWN 999,1
374485,1988.0,0.0,,UNDERGROUND ONLY,"PA, YORK",NO,NO,LEGACY DATA,06/22/2017 00:27:39,106789,39.923341,-76.858058,,THOMASVILLE,,THOMASVILLE STONE & LIME CO,LIMESTONE,,,,PA | UNKNOWN 999,2
374486,1985.0,0.0,,UNDERGROUND ONLY,"WV, PRESTON",NO,NO,LEGACY DATA,06/22/2017 00:27:40,106790,39.352508,-79.685003,,GREENBRIER LIMESTONE,,GREENBRIER AGGREGATES,LIMESTONE,,,,WV | UNKNOWN 999,2
374487,1974.0,0.0,,UNDERGROUND ONLY,"WV, PRESTON",NO,NO,LEGACY DATA,06/22/2017 00:27:41,106791,39.356952,-79.688336,,MENHEIM LIMESTONE,,MENHEIM STONE CO,LIMESTONE,,,,WV | UNKNOWN 999,2
376919,1971.0,0.0,,UNDERGROUND ONLY,"WV, GREENBRIER",NO,NO,LEGACY DATA,06/22/2017 01:07:29,109884,37.888619,-80.431392,,SAVANAH QUARRIES #1,,SAVANNAH LANE QUARRIES,LIMESTONE,,,,WV | UNKNOWN 999,1
377905,1985.0,0.0,,UNDERGROUND ONLY,"PA, CENTRE",NO,NO,LEGACY DATA,06/22/2017 01:23:38,111182,40.91973,-75.338335,,MARBLEHEAD #3,,MARBLEHEAD LIME CO,LIMESTONE,,,,PA | UNKNOWN 999,2
377910,1971.0,100.0,,UNDERGROUND ONLY,"WV, RANDOLPH",NO,NO,LEGACY DATA,05/27/2020 17:08:17,111187,38.93436,-79.9114,HIGH CONFIDENCE,AGGREGATES MINE,00-00000,ELKINS LIMESTONE CO INC,LIMESTONE,MINE PORTAL,"COMMODITY OUTCROP,PROPOSED WORKINGS","MINE/ PLANT, EMERGENCY PLAN MAP. PORTAL LOCATION CORRELATED TO 1964 AERIAL PHOTOGRAPHY & TOPOGRAPHY ALONG BEND OF TYGART VALLEY RIVER & MARKINGS ON TOPO MAPS",,2
377911,1964.0,100.0,,UNDERGROUND ONLY,"WV, GREENBRIER",NO,NO,LEGACY DATA,07/31/2020 16:51:33,111188,37.74466,-80.5556,HIGH CONFIDENCE,MINE #6,00-00000,ACME LIMESTONE CO,LIMESTONE,MINE PORTAL,"COMMODITY OUTCROP,CLAIMS OR SURFACE/MINERAL OWNERS","PORTAL LOCATION CORRELATED TO RAILROADS, TOPOGRAPHY & 1970 USGS AERIAL PHOTOGRAPHY NEAR FORT SPRING, WV",,2
377912,1984.0,0.0,,UNDERGROUND ONLY,"WV, RANDOLPH",NO,NO,LEGACY DATA,05/14/2020 17:02:37,111189,38.93495,-79.9099,MEDIUM CONFIDENCE,AGGREGATES MINE,00-00000,CENTURY LIMESTONE CO INC,LIMESTONE,MINE PORTAL,COMMODITY OUTCROP,MINE/ PLANT. LOCATED ALONG BEND OF TYGART VALLEY RIVER & MARKINGS ON TOPO MAPS. PORTAL CORRELATED TO TOPOGRAPHY & ROADS & BUILDINGS IN 1982 USGS AERIAL PHOTOGRAPHY,,2
377913,1966.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG/PA, BUTLER",NO,NO,LEGACY DATA,06/22/2017 01:23:46,111190,40.798619,-79.696114,,PENN DIXIE QUARRY PLANT 9,,PENN DIXIE CEMENT CORP,LIMESTONE,,,,PA | UNKNOWN 999,3
377913,1966.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG/PA, BUTLER",NO,NO,LEGACY DATA,06/22/2017 01:23:46,111191,40.798341,-79.68667,,PENN DIXIE QUARRY PLANT 9,,UNKNOWN,LIMESTONE,,,,PA | UNKNOWN 999,3
377914,1966.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG/PA, BUTLER",NO,NO,LEGACY DATA,06/22/2017 01:23:47,111192,40.798619,-79.696114,,PENN DIXIE QUARRY PLANT 9,,PENN DIXIE CEMENT CORP,LIMESTONE,,,,PA | UNKNOWN 999,5
377914,1966.0,0.0,,UNDERGROUND ONLY,"PA, ARMSTRONG/PA, BUTLER",NO,NO,LEGACY DATA,06/22/2017 01:23:47,111193,40.798341,-79.68667,,PENN DIXIE QUARRY PLANT 9,,UNKNOWN,LIMESTONE,,,,PA | UNKNOWN 999,5
378620,,0.0,,UNDERGROUND ONLY,"NY, DUTCHESS",NO,NO,LEGACY DATA,06/22/2017 01:35:25,112235,41.76514745,-73.74286306,LOW CONFIDENCE,SHARON LIMONITE FILE #8N0,,UNKNOWN,LIMESTONE,CENTER POINT OF LARGE AREA,,,NY | UNKNOWN 999,1
379551,1977.0,200.0,,UNDERGROUND ONLY,"KY, PENDLETON",NO,NO,LEGACY DATA,08/24/2011 00:00:00,113360,38.69562765,-84.36027218,LOW CONFIDENCE,LIMESTONE,,BLACK RIVER MINING CO,LIMESTONE,CENTER POINT OF LARGE AREA,,LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,KY | UNKNOWN 999,1
382740,1977.0,0.0,,UNDERGROUND ONLY,"OH, LAWRENCE",YES,NO,LEGACY DATA,01/15/2013 00:00:00,117569,38.51473,-82.65056,,SHAFT #1,,ALPHA PORTLAND CEMENT CO,LIMESTONE,,,FINAL MAP-FILE NO 86-SECTIONS 25 & 26-UPPER TWP-LOCATED TWP 1 NORTH RANGE 18 WEST LEGACY GEO POINT DESC: NA,OH | UNKNOWN 999,2
382749,1910.0,0.0,,UNDERGROUND ONLY,"OH, LAWRENCE",YES,NO,LEGACY DATA,01/15/2013 00:00:00,117580,38.656674,-82.667504,,LIMESTONE #1,,SUPERIOR PORTLAND CEMENT CO,LIMESTONE,,,FINAL MAP-FILE NO 95-SECTIONS 4 & 9-TWP 2 NORTH RANGE 18 WEST LEGACY GEO POINT DESC: NA,OH | UNKNOWN 999,1
382865,1976.0,0.0,,UNDERGROUND ONLY,"OH, SUMMIT",YES,NO,LEGACY DATA,01/15/2013 00:00:00,117712,41.011119,-81.654171,,BARBERTON LIMESTONE ST 1,,PPG INDUSTRIES,LIMESTONE,,,FINAL MAP-FILE NO 36-NORTON TWP-AT BARBERTON OHIO LEGACY GEO POINT DESC: NA,OH | UNKNOWN 999,1
