DocNum,Year,Scale,Condition,MiningType,StateCounties,Final,Certified,Status,ModifiedDate,MineId,Latitude,Longitude,LocationAssurance,MineNames,Msha,Companies,Commodities,GeolocatedPointDescription,AvailableGeologicInfo,Remarks,Seams,SceneCount
402702,1906,0.0,,PROPERTY ONLY,"CO, LARIMER",NO,NO,LEGACY DATA,07/16/2019 09:23:57,140272,40.66641709,-105.46114429,LOW CONFIDENCE,MINT QUARRY & VARIOUS,,ROCKY MOUNTAIN FUEL COMAP OWNER,SANDSTONE,CENTER POINT OF LARGE AREA,,QUARRIES SOURCE CODE WAS ENTERED AS RMF #A-7 LEGACY GEO POINT DESC: NA MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,2
402702,1906,0.0,,PROPERTY ONLY,"CO, LARIMER",NO,NO,LEGACY DATA,07/16/2019 09:23:57,140273,40.66642,-105.46114,LOW CONFIDENCE,MINT QUARRY & VARIOUS,,AMERICAN GRANITE & SANDSTONE CO,SANDSTONE,CENTER POINT OF LARGE AREA,,QUARRIES SOURCE CODE WAS ENTERED AS RMF #A-7 LEGACY GEO POINT DESC: NA  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,2
406132,1979,,FAIR,UNDERGROUND ONLY,"CO, CLEAR CREEK",NO,NO,LEGACY DATA,06/18/2019 16:21:36,145061,39.66724,-105.70281,,MARSHALL,00-00000,UNKNOWN,"GOLD, LEAD, SAND, ZINC",,DRILL HOLES,MINE WORKINGS AND CLAIMS LEGACY GEO POINT DESC: ,,5
408506,1910,,,CLAIM ONLY,"CO, EAGLE",NO,NO,LEGACY DATA,07/25/2019 17:05:12,146697,39.62782562,-106.69529926,LOW CONFIDENCE,PINE MARTEN,,UNKNOWN,"GOLD, IRON, SAND, SILVER",CENTER POINT OF LARGE AREA,,CLAIM MAP WITH WORKINGS LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,4
408506,1910,,,CLAIM ONLY,"CO, EAGLE",NO,NO,LEGACY DATA,07/25/2019 17:05:12,146698,39.62782562,-106.69529926,LOW CONFIDENCE,PINE FOREST,,UNKNOWN,"GOLD, IRON, SAND, SILVER",CENTER POINT OF LARGE AREA,,CLAIM MAP WITH WORKINGS LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,4
408506,1910,,,CLAIM ONLY,"CO, EAGLE",NO,NO,LEGACY DATA,07/25/2019 17:05:12,146699,39.62782562,-106.69529926,LOW CONFIDENCE,PINE BLUFF,,UNKNOWN,"GOLD, IRON, SAND, SILVER",CENTER POINT OF LARGE AREA,,CLAIM MAP WITH WORKINGS LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,4
408506,1910,,,CLAIM ONLY,"CO, EAGLE",NO,NO,LEGACY DATA,07/25/2019 17:05:12,146700,39.62782562,-106.69529926,LOW CONFIDENCE,FIRST CHANCE,,UNKNOWN,"GOLD, IRON, SAND, SILVER",CENTER POINT OF LARGE AREA,,CLAIM MAP WITH WORKINGS LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,4
408506,1910,,,CLAIM ONLY,"CO, EAGLE",NO,NO,LEGACY DATA,07/25/2019 17:05:12,146701,39.62782562,-106.69529926,LOW CONFIDENCE,BI METALIC,,UNKNOWN,"GOLD, IRON, SAND, SILVER",CENTER POINT OF LARGE AREA,,CLAIM MAP WITH WORKINGS LEGACY GEO POINT DESC:  MINE WAS MISSING COORDINATES: USED COUNTY CENTER,CO | UNKNOWN 999,4
429223,1944,40.0,GOOD,UNDERGROUND ONLY,"OR, LANE",NO,NO,LEGACY DATA,06/22/2017 11:10:10,165637,44.049164,-123.15278,HIGH CONFIDENCE,EUGENE MOLDING,,EUGENE MOLDING SAND DEPOSIT,"CLAY, SAND",MINE PORTAL,"COMMODITY ELEVATION,COMMODITY OUTCROP,COMMODITY THICKNESS,CROSS-SECTION","DRILL HOLE SECTIONS, PROPERTY MAP, TOPOGRAPHIC MAP LEGACY GEO POINT DESC: MINE LOCATION",,2
433419,0,10.0,FAIR,UNDERGROUND ONLY,"CA, AMADOR",NO,NO,LEGACY DATA,03/17/2022 13:01:52,170258,38.4411,-120.5981,HIGH CONFIDENCE,STIRNAMAN,,UNKNOWN,"MANGANESE, SAND",,, LEGACY GEO POINT DESC: MINE,,1
434003,1988,20833.0,FAIR,LOCATION ONLY,"AK, BETHEL/AK, DENALI/AK, FAIRBANKS NORTH STAR/AK, KENAI PENINSULA/AK, LAKE AND PENINSULA/AK, MATANUSKA-SUSITNA/AK, NORTH SLOPE/AK, NORTHWEST ARCTIC/AK, SOUTHEAST FAIRBANKS/AK, VALDEZ-CORDOVA/AK, YUKON-KOYUKUK",NO,NO,LEGACY DATA,02/08/2023 09:22:55,197979,63.51171,-145.51507,HIGH CONFIDENCE,UNKNOWN,00-00000,UNKNOWN,"VANADIUM, MANGANESE, COBALT, SANDSTONE",CENTER POINT OF LARGE AREA,,"MAP SHOWS COMMODITY LOCATIONS ON A 1:250000 MOUNT HAYS QUAD MAP.  LOCATION IS FOR CENTER OF THIS MAP.
",,51
503313,1980,,FAIR,SURFACE ONLY,"OR, LANE",NO,NO,LEGACY DATA,06/22/2017 13:13:33,175348,44.0492,-123.1528,HIGH CONFIDENCE,EUGENE MOLDING SAND,00-00000,UNKNOWN,"CLAY, SAND",,,M-24 - FRS 368-372 LEGACY GEO POINT DESC: MINE,,5
503331,1957,,FAIR,SURFACE ONLY,"OR, JOSEPHINE",NO,NO,LEGACY DATA,06/22/2017 13:13:51,175371,42.555598,-123.433102,HIGH CONFIDENCE,HUGO SILICA,,HUGO,SAND,MINE CENTER,,M-18 - FR 220 LEGACY GEO POINT DESC: PIT,,1
503490,0,,FAIR,SURFACE ONLY,"OR, LANE",NO,NO,LEGACY DATA,01/31/2022 13:28:42,175554,44.049197,-123.152802,HIGH CONFIDENCE,EUGENA SAND,,EUGENE SAND,"CLAY, SAND",,,M10 - FR 217 LEGACY GEO POINT DESC: MINE,,1
1000049,0,200.0,GOOD,COMBINED SURFACE & UNDERGROUND,"CO, TELLER",NO,NO,COMPLETE,09/27/2019 14:54:03,200344,38.71813,-105.13676,HIGH CONFIDENCE,PORTLAND #2 SHAFT,00-00000,NEWMONT MINING CORP,"GOLD, GRAVEL, SAND",MINE CENTER,"DRILL HOLES,MINE WATER","LOCATION MATCHED TO PORTLAND #2 MINE SHAFT FOUND ON DOCUMENT #42562601.  COMMODITIES TAKEN FROM THE WESTERN MINING HISTORY WEBSITE.

ADDITIONAL CLAIMS FOUND ON MAP BUT DO NOT CONTAIN MINE WORKINGS INCLUDE HOMESTAKE, ALTA, MARY MACK, ETTESSA, SUNDOWN, SPRING, CLARA, WAR BONNET, CUT DIAMOND, READY MONEY, PERU, LAST DOLLAR, LITTLE HATCHET, POTTER, NORTH SLOPE, GOLDFIELD, WILSON, TEXAS JACK, JAY GOULD, TALL PINE, PUEBLO, KENTUCKY, BUSHWACKER, GRUBSTAKE, TEXAS STAR, UNKNOWN, HURRICANE, FOREST, PLEASANT VIEW, CREEK BOTTOM, OLD ABE, ANNA, RUTH D, BROWN BEAR, HOLMDEL, JANIE DIX, KING SOLOMON'S PLACER, WILSON CREEK PLACER, DOTTIE, MARY ELLA, HILLSIDE, EMMA, ORO, BLOOMINGTON, VENUS, PLOMO, EXTENSION, PERHAPS, GOLD RESERVE, ALUMINUM, HARRISON, AND BANNER.",,1
1000607,1950,0.0,GOOD,LOCATION ONLY,"OR, BENTON/OR, CLACKAMAS/OR, COLUMBIA/OR, LANE/OR, LINN/OR, MARION/OR, MULTNOMAH/OR, POLK/OR, WASHINGTON/OR, YAMHILL",NO,NO,COMPLETE,09/27/2019 14:54:03,222745,44.66817,-122.62889,HIGH CONFIDENCE,MINING DISTRICTS OF NW OREGON,00-00000,UNKNOWN,"GOLD, SILVER, COPPER, LEAD, ZINC, LIMESTONE, CLAY, DIATOMITE, SANDSTONE, SHALE",CENTER POINT OF LARGE AREA,"DRILL HOLES,OIL/GAS WELLS,PROPOSED WORKINGS",MAP OF LARGE AREA. QUADS NOT INCLUDED DUE TO SIZE OF MAP. COMMODITIES FROM KEY ON MAP. ,,1
1000776,1949,100.0,GOOD,UNDERGROUND ONLY,"NV, LINCOLN",NO,NO,COMPLETE,09/27/2019 14:52:13,223481,37.90111,-114.47306,HIGH CONFIDENCE,"PRINCE, SILVER STOPE",00-00000,PRINCE CONSOLIDATED MINING CO,"ZINC, LEAD, SILVER, GOLD, MANGANESE, IRON, ALUMINUM, QUARTZ, SAND, LIMESTONE",MINE CENTER,"ASSAYS,COMMODITY ELEVATION,DRILL HOLES,CLAIMS OR SURFACE/MINERAL OWNERS",COORDINATES FROM MASMILS SEQUENCE NUMBER 0320170023.,,1
1000862,1932,1000.0,GOOD,LOCATION ONLY,"CO, TELLER",NO,NO,COMPLETE,09/27/2019 14:52:13,228299,38.7181,-105.1367,HIGH CONFIDENCE,PORTLAND #2,00-00000,NEWMONT MINING CORP,"GOLD, SAND, GRAVEL",MINE PORTAL,,"CRIPPLE CREEK SHAFTS. ALSO PRINCIPAL FISSURES WITH STRIKE AND DIP. LOCATION USED IS APPROXIMATE POSITION OF PORTLAND #2 SHAFT, FOUND AFTER GEOREFERENCING MAP AND CORRELATING WITH DOCUMENT NUMBER 42562601. COMMODITIES TAKEN FROM THE WESTERN MINING HISTORY WEBSITE.",,1
1003597,1943,200.0,GOOD,UNDERGROUND ONLY,"OR, COOS",NO,NO,COMPLETE,11/14/2019 13:32:07,281936,43.33905,-124.32312,HIGH CONFIDENCE,MCKENNA PORTAL,00-00000,UNKNOWN,"SANDSTONE, COAL BITUMINOUS, SHALE",MINE PORTAL,"ASSAYS,COMMODITY ELEVATION,COMMODITY OUTCROP,COMMODITY THICKNESS","LOCATION FOUND MEASURING FROM PLSS T026S_R014W S2,1,11,12 
",OR | UNKNOWN 999,1
1003597,1943,200.0,GOOD,UNDERGROUND ONLY,"OR, COOS",NO,NO,COMPLETE,11/14/2019 13:32:07,281937,43.33885,-124.32715,HIGH CONFIDENCE,GIBBS PORTAL,00-00000,UNKNOWN,"SANDSTONE, COAL BITUMINOUS",MINE PORTAL,"ASSAYS,COMMODITY ELEVATION,COMMODITY OUTCROP,COMMODITY THICKNESS","LOCATION FOUND FROM MEASURING FROM PLSS T026S_R014W_S002,1,11,12
",OR | UNKNOWN 999,1
1003605,0,20.0,GOOD,UNDERGROUND ONLY,"OR, COOS",NO,NO,COMPLETE,11/14/2019 13:32:07,281948,43.19627,-124.36327,MEDIUM CONFIDENCE,BANDON MARSHFIELD SAND INVESTIGATION,00-00000,UNKNOWN,"CHROMIUM, SAND",MINE PORTAL,"ASSAYS,CROSS-SECTION,DRILL HOLES",SAND AND CHROMIUM INVESTIGATION NEAR EAGLE MINE AREA.  LOCATION AND COMMODITIES FOUND FROM OREGON MILO DATA USING EAGLE MINE POINT. ,,1
